,0,1,2,3,4
4380,0,3,6,1,2
4381,1,2,6,0,1
4382,1,1,5,6,2
4383,2,0,4,6,1
4384,2,1,3,5,1
4385,2,0,2,4,1
4386,2,6,1,3,1
4387,2,6,0,2,1
4388,2,6,3,1,0
4389,1,6,2,0,0
4390,0,5,1,3,1
4391,0,4,0,2,1
4392,0,3,5,1,2
4393,1,2,4,0,1
4394,1,1,3,5,2
4395,2,0,2,4,1
4396,2,5,1,3,1
4397,2,4,0,2,1
4398,2,3,6,1,0
4399,1,2,6,0,1
4400,1,1,6,6,1
4401,1,0,6,6,1
4402,1,1,5,6,2
4403,2,0,4,6,1
4404,2,1,3,6,1
4405,2,0,2,6,1
4406,2,6,1,6,1
4407,2,6,0,6,1
4408,2,5,1,6,1
4409,2,4,0,6,1
4410,2,3,1,6,1
4411,2,2,0,6,1
4412,2,1,6,5,0
4413,1,0,6,4,1
4414,1,1,6,3,1
4415,1,0,6,2,1
4416,1,3,6,1,1
4417,1,2,6,0,1
4418,1,1,5,6,2
4419,2,0,4,6,1
4420,2,1,3,6,1
4421,2,0,2,6,1
4422,2,3,1,5,1
4423,2,2,0,4,1
4424,2,1,6,3,0
4425,1,0,6,2,1
4426,1,5,6,1,1
4427,1,4,6,0,1
4428,1,3,6,1,1
4429,1,2,6,0,1
4430,1,1,6,3,1
4431,1,0,6,2,1
4432,1,3,6,1,1
4433,1,2,6,0,1
4434,1,1,6,6,1
4435,1,0,6,6,1
4436,1,1,6,5,1
4437,1,0,6,4,1
4438,1,1,6,3,1
4439,1,0,6,2,1
4440,1,3,5,1,1
4441,1,2,4,0,1
4442,1,1,3,5,2
4443,2,0,2,4,1
4444,2,6,1,3,1
4445,2,6,0,2,1
4446,2,6,3,1,0
4447,1,6,2,0,0
4448,0,6,1,3,1
4449,0,6,0,2,1
4450,0,6,3,1,1
4451,0,6,2,0,1
4452,0,6,1,3,1
4453,0,6,0,2,1
4454,0,5,6,1,2
4455,1,4,6,0,1
4456,1,3,5,1,1
4457,1,2,4,0,1
4458,1,1,3,5,2
4459,2,0,2,4,1
4460,2,5,1,3,1
4461,2,4,0,2,1
4462,2,3,5,1,0
4463,1,2,4,0,1
4464,1,1,3,6,2
4465,2,0,2,6,1
4466,2,5,1,6,1
4467,2,4,0,6,1
4468,2,3,1,5,1
4469,2,2,0,4,1
4470,2,1,6,3,0
4471,1,0,6,2,1
4472,1,3,6,1,1
4473,1,2,6,0,1
4474,1,1,6,5,1
4475,1,0,6,4,1
4476,1,1,6,3,1
4477,1,0,6,2,1
4478,1,6,5,1,0
4479,0,6,4,0,1
4480,0,6,3,1,1
4481,0,6,2,0,1
4482,0,6,1,3,1
4483,0,6,0,2,1
4484,0,6,6,1,1
4485,0,6,6,0,1
4486,0,5,6,1,2
4487,1,4,6,0,1
4488,1,3,5,1,1
4489,1,2,4,0,1
4490,1,1,3,6,2
4491,2,0,2,6,1
4492,2,6,1,6,1
4493,2,6,0,6,1
4494,2,5,1,6,1
4495,2,4,0,6,1
4496,2,3,1,6,1
4497,2,2,0,6,1
4498,2,1,3,6,1
4499,2,0,2,6,1
4500,2,5,1,6,1
4501,2,4,0,6,1
4502,2,3,1,5,1
4503,2,2,0,4,1
4504,2,1,6,3,0
4505,1,0,6,2,1
4506,1,5,6,1,1
4507,1,4,6,0,1
4508,1,3,5,1,1
4509,1,2,4,0,1
4510,1,1,3,5,2
4511,2,0,2,4,1
4512,2,5,1,3,1
4513,2,4,0,2,1
4514,2,3,5,1,0
4515,1,2,4,0,1
4516,1,1,3,5,2
4517,2,0,2,4,1
4518,2,6,1,3,1
4519,2,6,0,2,1
4520,2,6,3,1,0
4521,1,6,2,0,0
4522,0,5,1,3,1
4523,0,4,0,2,1
4524,0,3,5,1,2
4525,1,2,4,0,1
4526,1,1,3,6,2
4527,2,0,2,6,1
4528,2,5,1,6,1
4529,2,4,0,6,1
4530,2,3,1,6,1
4531,2,2,0,6,1
4532,2,1,6,6,0
4533,1,0,6,6,1
4534,1,1,6,6,1
4535,1,0,6,6,1
4536,1,1,6,5,1
4537,1,0,6,4,1
4538,1,1,6,3,1
4539,1,0,6,2,1
4540,1,5,6,1,1
4541,1,4,6,0,1
4542,1,3,6,1,1
4543,1,2,6,0,1
4544,1,1,6,3,1
4545,1,0,6,2,1
4546,1,3,5,1,1
4547,1,2,4,0,1
4548,1,1,3,6,2
4549,2,0,2,6,1
4550,2,3,1,6,1
4551,2,2,0,6,1
4552,2,1,6,6,0
4553,1,0,6,6,1
4554,1,1,5,6,2
4555,2,0,4,6,1
4556,2,1,3,6,1
4557,2,0,2,6,1
4558,2,3,1,6,1
4559,2,2,0,6,1
4560,2,1,3,6,1
4561,2,0,2,6,1
4562,2,5,1,6,1
4563,2,4,0,6,1
4564,2,3,1,5,1
4565,2,2,0,4,1
4566,2,1,6,3,0
4567,1,0,6,2,1
4568,1,6,6,1,0
4569,0,6,6,0,1
4570,0,6,5,1,1
4571,0,6,4,0,1
4572,0,6,3,1,1
4573,0,6,2,0,1
4574,0,6,1,3,1
4575,0,6,0,2,1
4576,0,5,6,1,2
4577,1,4,6,0,1
4578,1,3,6,1,1
4579,1,2,6,0,1
4580,1,1,5,3,1
4581,1,0,4,2,1
4582,1,5,3,1,0
4583,0,4,2,0,1
4584,0,3,1,6,1
4585,0,2,0,6,1
4586,0,1,3,6,2
4587,1,0,2,6,2
4588,2,5,1,6,1
4589,2,4,0,6,1
4590,2,3,1,6,1
4591,2,2,0,6,1
4592,2,1,3,5,1
4593,2,0,2,4,1
4594,2,6,1,3,1
4595,2,6,0,2,1
4596,2,6,3,1,0
4597,1,6,2,0,0
4598,0,6,1,3,1
4599,0,6,0,2,1
4600,0,6,3,1,1
4601,0,6,2,0,1
4602,0,5,1,3,1
4603,0,4,0,2,1
4604,0,3,6,1,2
4605,1,2,6,0,1
4606,1,1,5,6,2
4607,2,0,4,6,1
4608,2,1,3,6,1
4609,2,0,2,6,1
4610,2,3,1,6,1
4611,2,2,0,6,1
4612,2,1,5,6,1
4613,2,0,4,6,1
4614,2,1,3,5,1
4615,2,0,2,4,1
4616,2,6,1,3,1
4617,2,6,0,2,1
4618,2,6,5,1,0
4619,1,6,4,0,0
4620,0,5,3,1,1
4621,0,4,2,0,1
4622,0,3,1,6,1
4623,0,2,0,6,1
4624,0,1,3,6,2
4625,1,0,2,6,2
4626,2,3,1,5,1
4627,2,2,0,4,1
4628,2,1,6,3,0
4629,1,0,6,2,1
4630,1,5,6,1,1
4631,1,4,6,0,1
4632,1,3,6,1,1
4633,1,2,6,0,1
4634,1,1,5,3,1
4635,1,0,4,2,1
4636,1,5,3,1,0
4637,0,4,2,0,1
4638,0,3,1,5,1
4639,0,2,0,4,1
4640,0,1,6,3,2
4641,1,0,6,2,1
4642,1,5,6,1,1
4643,1,4,6,0,1
4644,1,3,6,1,1
4645,1,2,6,0,1
4646,1,1,5,3,1
4647,1,0,4,2,1
4648,1,6,3,1,0
4649,0,6,2,0,1
4650,0,5,1,3,1
4651,0,4,0,2,1
4652,0,3,6,1,2
4653,1,2,6,0,1
4654,1,1,5,3,1
4655,1,0,4,2,1
4656,1,6,3,1,0
4657,0,6,2,0,1
4658,0,5,1,3,1
4659,0,4,0,2,1
4660,0,3,6,1,2
4661,1,2,6,0,1
4662,1,1,6,3,1
4663,1,0,6,2,1
4664,1,5,6,1,1
4665,1,4,6,0,1
4666,1,3,6,1,1
4667,1,2,6,0,1
4668,1,1,5,3,1
4669,1,0,4,2,1
4670,1,6,3,1,0
4671,0,6,2,0,1
4672,0,5,1,6,1
4673,0,4,0,6,1
4674,0,3,1,6,1
4675,0,2,0,6,1
4676,0,1,6,5,2
4677,1,0,6,4,1
4678,1,1,6,3,1
4679,1,0,6,2,1
4680,1,3,5,1,1
4681,1,2,4,0,1
4682,1,1,3,5,2
4683,2,0,2,4,1
4684,2,6,1,3,1
4685,2,6,0,2,1
4686,2,6,5,1,0
4687,1,6,4,0,0
4688,0,6,3,1,1
4689,0,6,2,0,1
4690,0,5,1,6,1
4691,0,4,0,6,1
4692,0,3,1,5,1
4693,0,2,0,4,1
4694,0,1,6,3,2
4695,1,0,6,2,1
4696,1,3,5,1,1
4697,1,2,4,0,1
4698,1,1,3,5,2
4699,2,0,2,4,1
4700,2,6,1,3,1
4701,2,6,0,2,1
4702,2,6,6,1,0
4703,1,6,6,0,0
4704,0,5,6,1,2
4705,1,4,6,0,1
4706,1,3,5,1,1
4707,1,2,4,0,1
4708,1,1,3,5,2
4709,2,0,2,4,1
4710,2,5,1,3,1
4711,2,4,0,2,1
4712,2,3,6,1,0
4713,1,2,6,0,1
4714,1,1,5,6,2
4715,2,0,4,6,1
4716,2,1,3,6,1
4717,2,0,2,6,1
4718,2,3,1,5,1
4719,2,2,0,4,1
4720,2,1,6,3,0
4721,1,0,6,2,1
4722,1,3,6,1,1
4723,1,2,6,0,1
4724,1,1,5,3,1
4725,1,0,4,2,1
4726,1,5,3,1,0
4727,0,4,2,0,1
4728,0,3,1,6,1
4729,0,2,0,6,1
4730,0,1,3,6,2
4731,1,0,2,6,2
4732,2,5,1,6,1
4733,2,4,0,6,1
4734,2,3,1,6,1
4735,2,2,0,6,1
4736,2,1,6,6,0
4737,1,0,6,6,1
4738,1,1,6,5,1
4739,1,0,6,4,1
4740,1,1,6,3,1
4741,1,0,6,2,1
4742,1,3,5,1,1
4743,1,2,4,0,1
4744,1,1,3,6,2
4745,2,0,2,6,1
4746,2,3,1,6,1
4747,2,2,0,6,1
4748,2,1,6,6,0
4749,1,0,6,6,1
4750,1,1,6,6,1
4751,1,0,6,6,1
4752,1,1,5,6,2
4753,2,0,4,6,1
4754,2,1,3,6,1
4755,2,0,2,6,1
4756,2,6,1,5,1
4757,2,6,0,4,1
4758,2,5,1,3,1
4759,2,4,0,2,1
4760,2,3,5,1,0
4761,1,2,4,0,1
4762,1,1,3,5,2
4763,2,0,2,4,1
4764,2,6,1,3,1
4765,2,6,0,2,1
4766,2,6,6,1,0
4767,1,6,6,0,0
4768,0,6,5,1,1
4769,0,6,4,0,1
4770,0,6,3,1,1
4771,0,6,2,0,1
4772,0,5,1,3,1
4773,0,4,0,2,1
4774,0,3,6,1,2
4775,1,2,6,0,1
4776,1,1,5,6,2
4777,2,0,4,6,1
4778,2,1,3,6,1
4779,2,0,2,6,1
4780,2,3,1,6,1
4781,2,2,0,6,1
4782,2,1,3,6,1
4783,2,0,2,6,1
4784,2,3,1,6,1
4785,2,2,0,6,1
4786,2,1,6,5,0
4787,1,0,6,4,1
4788,1,1,5,3,1
4789,1,0,4,2,1
4790,1,6,3,1,0
4791,0,6,2,0,1
4792,0,6,1,3,1
4793,0,6,0,2,1
4794,0,6,3,1,1
4795,0,6,2,0,1
4796,0,5,1,3,1
4797,0,4,0,2,1
4798,0,3,6,1,2
4799,1,2,6,0,1
4800,1,1,6,3,1
4801,1,0,6,2,1
4802,1,3,6,1,1
4803,1,2,6,0,1
4804,1,1,6,3,1
4805,1,0,6,2,1
4806,1,3,6,1,1
4807,1,2,6,0,1
4808,1,1,6,6,1
4809,1,0,6,6,1
4810,1,1,5,6,2
4811,2,0,4,6,1
4812,2,1,3,5,1
4813,2,0,2,4,1
4814,2,6,1,3,1
4815,2,6,0,2,1
4816,2,5,3,1,0
4817,1,4,2,0,0
4818,0,3,1,6,1
4819,0,2,0,6,1
4820,0,1,5,6,2
4821,1,0,4,6,2
4822,2,1,3,6,1
4823,2,0,2,6,1
4824,2,5,1,6,1
4825,2,4,0,6,1
4826,2,3,1,6,1
4827,2,2,0,6,1
4828,2,1,6,6,0
4829,1,0,6,6,1
4830,1,1,6,5,1
4831,1,0,6,4,1
4832,1,1,6,3,1
4833,1,0,6,2,1
4834,1,5,6,1,1
4835,1,4,6,0,1
4836,1,3,6,1,1
4837,1,2,6,0,1
4838,1,1,6,5,1
4839,1,0,6,4,1
4840,1,1,6,3,1
4841,1,0,6,2,1
4842,1,5,6,1,1
4843,1,4,6,0,1
4844,1,3,6,1,1
4845,1,2,6,0,1
4846,1,1,5,6,2
4847,2,0,4,6,1
4848,2,1,3,5,1
4849,2,0,2,4,1
4850,2,6,1,3,1
4851,2,6,0,2,1
4852,2,6,3,1,0
4853,1,6,2,0,0
4854,0,5,1,6,1
4855,0,4,0,6,1
4856,0,3,1,5,1
4857,0,2,0,4,1
4858,0,1,6,3,2
4859,1,0,6,2,1
4860,1,5,6,1,1
4861,1,4,6,0,1
4862,1,3,6,1,1
4863,1,2,6,0,1
4864,1,1,6,6,1
4865,1,0,6,6,1
4866,1,1,6,5,1
4867,1,0,6,4,1
4868,1,1,6,3,1
4869,1,0,6,2,1
4870,1,3,6,1,1
4871,1,2,6,0,1
4872,1,1,6,3,1
4873,1,0,6,2,1
4874,1,3,6,1,1
4875,1,2,6,0,1
4876,1,1,6,5,1
4877,1,0,6,4,1
4878,1,1,6,3,1
4879,1,0,6,2,1
4880,1,6,5,1,0
4881,0,6,4,0,1
4882,0,5,3,1,1
4883,0,4,2,0,1
4884,0,3,1,6,1
4885,0,2,0,6,1
4886,0,1,6,6,2
4887,1,0,6,6,1
4888,1,1,6,6,1
4889,1,0,6,6,1
4890,1,1,6,6,1
4891,1,0,6,6,1
4892,1,1,5,6,2
4893,2,0,4,6,1
4894,2,1,3,6,1
4895,2,0,2,6,1
4896,2,5,1,6,1
4897,2,4,0,6,1
4898,2,3,1,6,1
4899,2,2,0,6,1
4900,2,1,6,5,0
4901,1,0,6,4,1
4902,1,1,6,3,1
4903,1,0,6,2,1
4904,1,5,6,1,1
4905,1,4,6,0,1
4906,1,3,6,1,1
4907,1,2,6,0,1
4908,1,1,6,6,1
4909,1,0,6,6,1
4910,1,1,6,5,1
4911,1,0,6,4,1
4912,1,1,5,3,1
4913,1,0,4,2,1
4914,1,5,3,1,0
4915,0,4,2,0,1
4916,0,3,1,6,1
4917,0,2,0,6,1
4918,0,1,6,5,2
4919,1,0,6,4,1
4920,1,1,6,3,1
4921,1,0,6,2,1
4922,1,6,6,1,0
4923,0,6,6,0,1
4924,0,6,5,1,1
4925,0,6,4,0,1
4926,0,6,3,1,1
4927,0,6,2,0,1
4928,0,6,1,3,1
4929,0,6,0,2,1
4930,0,5,6,1,2
4931,1,4,6,0,1
4932,1,3,6,1,1
4933,1,2,6,0,1
4934,1,1,6,6,1
4935,1,0,6,6,1
4936,1,1,6,5,1
4937,1,0,6,4,1
4938,1,1,6,3,1
4939,1,0,6,2,1
4940,1,3,6,1,1
4941,1,2,6,0,1
4942,1,1,6,3,1
4943,1,0,6,2,1
4944,1,3,6,1,1
4945,1,2,6,0,1
4946,1,1,6,5,1
4947,1,0,6,4,1
4948,1,1,6,3,1
4949,1,0,6,2,1
4950,1,5,6,1,1
4951,1,4,6,0,1
4952,1,3,5,1,1
4953,1,2,4,0,1
4954,1,1,3,6,2
4955,2,0,2,6,1
4956,2,3,1,6,1
4957,2,2,0,6,1
4958,2,1,3,5,1
4959,2,0,2,4,1
4960,2,5,1,3,1
4961,2,4,0,2,1
4962,2,3,6,1,0
4963,1,2,6,0,1
4964,1,1,5,6,2
4965,2,0,4,6,1
4966,2,1,3,6,1
4967,2,0,2,6,1
4968,2,3,1,5,1
4969,2,2,0,4,1
4970,2,1,6,3,0
4971,1,0,6,2,1
4972,1,3,6,1,1
4973,1,2,6,0,1
4974,1,1,6,3,1
4975,1,0,6,2,1
4976,1,6,6,1,0
4977,0,6,6,0,1
4978,0,6,6,1,1
4979,0,6,6,0,1
4980,0,6,6,1,1
4981,0,6,6,0,1
4982,0,6,6,1,1
4983,0,6,6,0,1
4984,0,6,5,1,1
4985,0,6,4,0,1
4986,0,5,3,1,1
4987,0,4,2,0,1
4988,0,3,1,6,1
4989,0,2,0,6,1
4990,0,1,5,6,2
4991,1,0,4,6,2
4992,2,1,3,6,1
4993,2,0,2,6,1
4994,2,6,1,6,1
4995,2,6,0,6,1
4996,2,5,1,6,1
4997,2,4,0,6,1
4998,2,3,1,5,1
4999,2,2,0,4,1
5000,2,1,6,3,0
5001,1,0,6,2,1
5002,1,3,6,1,1
5003,1,2,6,0,1
5004,1,1,5,3,1
5005,1,0,4,2,1
5006,1,5,3,1,0
5007,0,4,2,0,1
5008,0,3,1,6,1
5009,0,2,0,6,1
5010,0,1,3,6,2
5011,1,0,2,6,2
5012,2,5,1,6,1
5013,2,4,0,6,1
5014,2,3,1,6,1
5015,2,2,0,6,1
5016,2,1,3,6,1
5017,2,0,2,6,1
5018,2,3,1,6,1
5019,2,2,0,6,1
5020,2,1,3,6,1
5021,2,0,2,6,1
5022,2,6,1,6,1
5023,2,6,0,6,1
5024,2,6,1,5,1
5025,2,6,0,4,1
5026,2,6,1,3,1
5027,2,6,0,2,1
5028,2,6,3,1,0
5029,1,6,2,0,0
5030,0,5,1,6,1
5031,0,4,0,6,1
5032,0,3,1,6,1
5033,0,2,0,6,1
5034,0,1,3,6,2
5035,1,0,2,6,2
5036,2,3,1,6,1
5037,2,2,0,6,1
5038,2,1,6,6,0
5039,1,0,6,6,1
5040,1,1,6,5,1
5041,1,0,6,4,1
5042,1,1,6,3,1
5043,1,0,6,2,1
5044,1,3,6,1,1
5045,1,2,6,0,1
5046,1,1,6,3,1
5047,1,0,6,2,1
5048,1,3,6,1,1
5049,1,2,6,0,1
5050,1,1,5,3,1
5051,1,0,4,2,1
5052,1,6,3,1,0
5053,0,6,2,0,1
5054,0,6,1,6,1
5055,0,6,0,6,1
5056,0,6,1,6,1
5057,0,6,0,6,1
5058,0,6,1,6,1
5059,0,6,0,6,1
5060,0,6,1,6,1
5061,0,6,0,6,1
5062,0,5,1,6,1
5063,0,4,0,6,1
5064,0,3,1,6,1
5065,0,2,0,6,1
5066,0,1,3,6,2
5067,1,0,2,6,2
5068,2,6,1,6,1
5069,2,6,0,6,1
5070,2,6,1,5,1
5071,2,6,0,4,1
5072,2,5,1,3,1
5073,2,4,0,2,1
5074,2,3,6,1,0
5075,1,2,6,0,1
5076,1,1,6,3,1
5077,1,0,6,2,1
5078,1,5,6,1,1
5079,1,4,6,0,1
5080,1,3,5,1,1
5081,1,2,4,0,1
5082,1,1,3,5,2
5083,2,0,2,4,1
5084,2,6,1,3,1
5085,2,6,0,2,1
5086,2,5,3,1,0
5087,1,4,2,0,0
5088,0,3,1,5,1
5089,0,2,0,4,1
5090,0,1,6,3,2
5091,1,0,6,2,1
5092,1,5,6,1,1
5093,1,4,6,0,1
5094,1,3,6,1,1
5095,1,2,6,0,1
5096,1,1,5,3,1
5097,1,0,4,2,1
5098,1,6,3,1,0
5099,0,6,2,0,1
5100,0,6,1,5,1
5101,0,6,0,4,1
5102,0,6,1,3,1
5103,0,6,0,2,1
5104,0,5,6,1,2
5105,1,4,6,0,1
5106,1,3,6,1,1
5107,1,2,6,0,1
5108,1,1,6,5,1
5109,1,0,6,4,1
5110,1,1,6,3,1
5111,1,0,6,2,1
5112,1,3,5,1,1
5113,1,2,4,0,1
5114,1,1,3,6,2
5115,2,0,2,6,1
5116,2,6,1,5,1
5117,2,6,0,4,1
5118,2,5,1,3,1
5119,2,4,0,2,1
5120,2,3,6,1,0
5121,1,2,6,0,1
5122,1,1,5,6,2
5123,2,0,4,6,1
5124,2,1,3,6,1
5125,2,0,2,6,1
5126,2,5,1,6,1
5127,2,4,0,6,1
5128,2,3,1,5,1
5129,2,2,0,4,1
5130,2,1,6,3,0
5131,1,0,6,2,1
5132,1,3,6,1,1
5133,1,2,6,0,1
5134,1,1,6,6,1
5135,1,0,6,6,1
5136,1,1,6,5,1
5137,1,0,6,4,1
5138,1,1,6,3,1
5139,1,0,6,2,1
5140,1,6,6,1,0
5141,0,6,6,0,1
5142,0,6,6,1,1
5143,0,6,6,0,1
5144,0,6,6,1,1
5145,0,6,6,0,1
5146,0,6,5,1,1
5147,0,6,4,0,1
5148,0,6,3,1,1
5149,0,6,2,0,1
5150,0,5,1,3,1
5151,0,4,0,2,1
5152,0,3,5,1,2
5153,1,2,4,0,1
5154,1,1,3,6,2
5155,2,0,2,6,1
5156,2,3,1,6,1
5157,2,2,0,6,1
5158,2,1,3,6,1
5159,2,0,2,6,1
5160,2,3,1,6,1
5161,2,2,0,6,1
5162,2,1,3,6,1
5163,2,0,2,6,1
5164,2,6,1,6,1
5165,2,6,0,6,1
5166,2,5,1,6,1
5167,2,4,0,6,1
5168,2,3,1,6,1
5169,2,2,0,6,1
5170,2,1,3,6,1
5171,2,0,2,6,1
5172,2,6,1,5,1
5173,2,6,0,4,1
5174,2,5,1,3,1
5175,2,4,0,2,1
5176,2,3,6,1,0
5177,1,2,6,0,1
5178,1,1,6,6,1
5179,1,0,6,6,1
5180,1,1,6,6,1
5181,1,0,6,6,1
5182,1,1,5,6,2
5183,2,0,4,6,1
5184,2,1,3,6,1
5185,2,0,2,6,1
5186,2,6,1,5,1
5187,2,6,0,4,1
5188,2,6,1,3,1
5189,2,6,0,2,1
5190,2,6,6,1,0
5191,1,6,6,0,0
5192,0,6,5,1,1
5193,0,6,4,0,1
5194,0,6,3,1,1
5195,0,6,2,0,1
5196,0,6,1,3,1
5197,0,6,0,2,1
5198,0,6,5,1,1
5199,0,6,4,0,1
5200,0,6,3,1,1
5201,0,6,2,0,1
5202,0,6,1,6,1
5203,0,6,0,6,1
5204,0,5,1,6,1
5205,0,4,0,6,1
5206,0,3,1,6,1
5207,0,2,0,6,1
5208,0,1,5,6,2
5209,1,0,4,6,2
5210,2,1,3,5,1
5211,2,0,2,4,1
5212,2,5,1,3,1
5213,2,4,0,2,1
5214,2,3,6,1,0
5215,1,2,6,0,1
5216,1,1,6,6,1
5217,1,0,6,6,1
5218,1,1,6,6,1
5219,1,0,6,6,1
5220,1,1,5,6,2
5221,2,0,4,6,1
5222,2,1,3,6,1
5223,2,0,2,6,1
5224,2,6,1,6,1
5225,2,6,0,6,1
5226,2,6,1,5,1
5227,2,6,0,4,1
5228,2,6,1,3,1
5229,2,6,0,2,1
5230,2,5,3,1,0
5231,1,4,2,0,0
5232,0,3,1,5,1
5233,0,2,0,4,1
5234,0,1,5,3,2
5235,1,0,4,2,1
5236,1,6,3,1,0
5237,0,6,2,0,1
5238,0,6,1,5,1
5239,0,6,0,4,1
5240,0,6,1,3,1
5241,0,6,0,2,1
5242,0,6,3,1,1
5243,0,6,2,0,1
5244,0,6,1,6,1
5245,0,6,0,6,1
5246,0,5,1,6,1
5247,0,4,0,6,1
5248,0,3,1,5,1
5249,0,2,0,4,1
5250,0,1,6,3,2
5251,1,0,6,2,1
5252,1,6,5,1,0
5253,0,6,4,0,1
5254,0,6,3,1,1
5255,0,6,2,0,1
5256,0,6,1,3,1
5257,0,6,0,2,1
5258,0,6,3,1,1
5259,0,6,2,0,1
5260,0,6,1,3,1
5261,0,6,0,2,1
5262,0,6,3,1,1
5263,0,6,2,0,1
5264,0,6,1,6,1
5265,0,6,0,6,1
5266,0,6,1,6,1
5267,0,6,0,6,1
5268,0,6,1,6,1
5269,0,6,0,6,1
5270,0,5,1,6,1
5271,0,4,0,6,1
5272,0,3,1,6,1
5273,0,2,0,6,1
5274,0,1,6,5,2
5275,1,0,6,4,1
5276,1,1,5,3,1
5277,1,0,4,2,1
5278,1,6,3,1,0
5279,0,6,2,0,1
5280,0,6,1,3,1
5281,0,6,0,2,1
5282,0,5,6,1,2
5283,1,4,6,0,1
5284,1,3,6,1,1
5285,1,2,6,0,1
5286,1,1,5,6,2
5287,2,0,4,6,1
5288,2,1,3,6,1
5289,2,0,2,6,1
5290,2,5,1,6,1
5291,2,4,0,6,1
5292,2,3,1,6,1
5293,2,2,0,6,1
5294,2,1,6,5,0
5295,1,0,6,4,1
5296,1,1,6,3,1
5297,1,0,6,2,1
5298,1,6,5,1,0
5299,0,6,4,0,1
5300,0,5,3,1,1
5301,0,4,2,0,1
5302,0,3,1,6,1
5303,0,2,0,6,1
5304,0,1,3,6,2
5305,1,0,2,6,2
5306,2,6,1,5,1
5307,2,6,0,4,1
5308,2,5,1,3,1
5309,2,4,0,2,1
5310,2,3,6,1,0
5311,1,2,6,0,1
5312,1,1,6,5,1
5313,1,0,6,4,1
5314,1,1,6,3,1
5315,1,0,6,2,1
5316,1,5,6,1,1
5317,1,4,6,0,1
5318,1,3,6,1,1
5319,1,2,6,0,1
5320,1,1,5,3,1
5321,1,0,4,2,1
5322,1,6,3,1,0
5323,0,6,2,0,1
5324,0,6,1,5,1
5325,0,6,0,4,1
5326,0,6,1,3,1
5327,0,6,0,2,1
5328,0,5,3,1,1
5329,0,4,2,0,1
5330,0,3,1,5,1
5331,0,2,0,4,1
5332,0,1,6,3,2
5333,1,0,6,2,1
5334,1,5,6,1,1
5335,1,4,6,0,1
5336,1,3,6,1,1
5337,1,2,6,0,1
5338,1,1,6,5,1
5339,1,0,6,4,1
5340,1,1,6,3,1
5341,1,0,6,2,1
5342,1,6,6,1,0
5343,0,6,6,0,1
5344,0,6,6,1,1
5345,0,6,6,0,1
5346,0,6,5,1,1
5347,0,6,4,0,1
5348,0,5,3,1,1
5349,0,4,2,0,1
5350,0,3,1,6,1
5351,0,2,0,6,1
5352,0,1,3,6,2
5353,1,0,2,6,2
5354,2,6,1,5,1
5355,2,6,0,4,1
5356,2,5,1,3,1
5357,2,4,0,2,1
5358,2,3,5,1,0
5359,1,2,4,0,1
5360,1,1,3,6,2
5361,2,0,2,6,1
5362,2,6,1,5,1
5363,2,6,0,4,1
5364,2,6,1,3,1
5365,2,6,0,2,1
5366,2,5,6,1,0
5367,1,4,6,0,1
5368,1,3,6,1,1
5369,1,2,6,0,1
5370,1,1,6,3,1
5371,1,0,6,2,1
5372,1,3,5,1,1
5373,1,2,4,0,1
5374,1,1,3,5,2
5375,2,0,2,4,1
5376,2,5,1,3,1
5377,2,4,0,2,1
5378,2,3,6,1,0
5379,1,2,6,0,1
5380,1,1,5,6,2
5381,2,0,4,6,1
5382,2,1,3,6,1
5383,2,0,2,6,1
5384,2,3,1,5,1
5385,2,2,0,4,1
5386,2,1,6,3,0
5387,1,0,6,2,1
5388,1,6,5,1,0
5389,0,6,4,0,1
5390,0,6,3,1,1
5391,0,6,2,0,1
5392,0,6,1,3,1
5393,0,6,0,2,1
5394,0,5,3,1,1
5395,0,4,2,0,1
5396,0,3,1,5,1
5397,0,2,0,4,1
5398,0,1,6,3,2
5399,1,0,6,2,1
5400,1,3,5,1,1
5401,1,2,4,0,1
5402,1,1,3,6,2
5403,2,0,2,6,1
5404,2,3,1,5,1
5405,2,2,0,4,1
5406,2,1,5,3,0
5407,1,0,4,2,1
5408,1,5,3,1,0
5409,0,4,2,0,1
5410,0,3,1,6,1
5411,0,2,0,6,1
5412,0,1,5,6,2
5413,1,0,4,6,2
5414,2,1,3,5,1
5415,2,0,2,4,1
5416,2,6,1,3,1
5417,2,6,0,2,1
5418,2,5,3,1,0
5419,1,4,2,0,0
5420,0,3,1,6,1
5421,0,2,0,6,1
5422,0,1,3,6,2
5423,1,0,2,6,2
5424,2,6,1,5,1
5425,2,6,0,4,1
5426,2,5,1,3,1
5427,2,4,0,2,1
5428,2,3,5,1,0
5429,1,2,4,0,1
5430,1,1,3,6,2
5431,2,0,2,6,1
5432,2,6,1,5,1
5433,2,6,0,4,1
5434,2,6,1,3,1
5435,2,6,0,2,1
5436,2,6,3,1,0
5437,1,6,2,0,0
5438,0,6,1,3,1
5439,0,6,0,2,1
5440,0,6,3,1,1
5441,0,6,2,0,1
5442,0,6,1,3,1
5443,0,6,0,2,1
5444,0,6,3,1,1
5445,0,6,2,0,1
5446,0,6,1,3,1
5447,0,6,0,2,1
5448,0,6,5,1,1
5449,0,6,4,0,1
5450,0,6,3,1,1
5451,0,6,2,0,1
5452,0,6,1,6,1
5453,0,6,0,6,1
5454,0,6,1,6,1
5455,0,6,0,6,1
